Date,Day,Weekend,Public_Holiday,Weather,Time_Slot,Product,Total_Quantity_Prepared,Quantity_Sold,Selling_Price,Revenue,Estimated_Cost,Profit,Payment_Mode,Platform,Net_Profit_Loss
11-11-2024,Monday,No,No,Sunny,8AM - 2PM,Bhaji Plate,5,3,20,60,77,-17,OnlinePaytm,Offline,-57
11-11-2024,Monday,No,No,Cloudy,8AM - 2PM,Vada Misal,4,2,50,100,131,-31,Cash,Offline,-71
11-11-2024,Monday,No,No,Sunny,8AM - 2PM,Usal Pav,7,4,35,140,170,-30,Cash,Offline,-70
11-11-2024,Monday,No,No,Cloudy,8AM - 2PM,ButterMilk,5,3,15,45,63,-18,Online,Zomato,-58
12-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Pohe,9,5,20,100,100,0,OnlinePaytm,Offline,-40
12-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,3,2,30,60,80,-20,Cash,Offline,-60
12-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Misal Pav,5,3,40,120,176,-56,Cash,Offline,-96
12-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Vada Pav,8,5,15,75,109,-34,OnlinePaytm,Offline,-74
12-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Bhaji Pav,5,3,15,45,62,-17,Online,Swiggy,-57
12-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Pattice,3,2,15,30,30,0,Cash,Offline,-40
12-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Chai,8,5,6,30,30,0,Online,Zomato,-40
12-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Bhaji Plate,6,4,20,80,97,-17,OnlinePaytm,Offline,-57
12-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Vada Misal,4,2,50,100,143,-43,Online,Swiggy,-83
12-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Usal Pav,7,4,35,140,140,0,OnlinePaytm,Offline,-40
12-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,ButterMilk,5,3,15,45,66,-21,Online,Zomato,-61
13-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Pohe,7,4,20,80,104,-24,Cash,Offline,-64
13-11-2024,Wednesday,No,No,Cloudy,8AM - 2PM,Tarri Pohe,3,2,30,60,60,0,OnlinePaytm,Offline,-40
13-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Misal Pav,5,3,40,120,147,-27,Cash,Offline,-67
13-11-2024,Wednesday,No,No,Cloudy,8AM - 2PM,Vada Pav,12,7,15,105,105,0,Cash,Offline,-40
13-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Bhaji Pav,2,1,15,15,19,-4,OnlinePaytm,Offline,-44
13-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Pattice,2,1,15,15,21,-6,OnlinePaytm,Offline,-46
13-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Chai,7,4,6,24,32,-8,Cash,Offline,-48
13-11-2024,Wednesday,No,No,Cloudy,8AM - 2PM,Bhaji Plate,4,2,20,40,57,-17,OnlinePaytm,Offline,-57
13-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Vada Misal,2,1,50,50,63,-13,Online,Zomato,-53
13-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Usal Pav,7,4,35,140,196,-56,Cash,Offline,-96
13-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,ButterMilk,5,3,15,45,59,-14,Cash,Offline,-54
14-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Pohe,8,5,20,100,100,0,OnlinePaytm,Offline,-40
14-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Tarri Pohe,5,3,30,90,117,-27,Cash,Offline,-67
14-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Misal Pav,8,5,40,200,282,-82,Online,Zomato,-122
14-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Vada Pav,10,6,15,90,90,0,Cash,Offline,-40
14-11-2024,Thursday,No,No,Cloudy,8AM - 2PM,Bhaji Pav,7,4,15,60,85,-25,Cash,Offline,-65
14-11-2024,Thursday,No,No,Cloudy,8AM - 2PM,Pattice,6,4,15,60,81,-21,OnlinePaytm,Offline,-61
14-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Chai,9,5,6,30,44,-14,Online,Swiggy,-54
14-11-2024,Thursday,No,No,Cloudy,8AM - 2PM,Bhaji Plate,4,2,20,40,59,-19,Cash,Offline,-59
14-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Vada Misal,6,4,50,200,280,-80,Online,Swiggy,-120
14-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Usal Pav,8,5,35,175,238,-63,OnlinePaytm,Offline,-103
14-11-2024,Thursday,No,No,Sunny,8AM - 2PM,ButterMilk,3,2,15,30,30,0,OnlinePaytm,Offline,-40
15-11-2024,Friday,No,Yes,Sunny,8AM - 2PM,Pohe,14,12,20,240,168,72,Online,Zomato,32
15-11-2024,Friday,No,Yes,Sunny,8AM - 2PM,Tarri Pohe,10,9,30,270,194,76,OnlinePaytm,Offline,36
15-11-2024,Friday,No,Yes,Sunny,8AM - 2PM,Misal Pav,9,8,40,320,240,80,OnlinePaytm,Offline,40
15-11-2024,Friday,No,Yes,Sunny,8AM - 2PM,Vada Pav,19,17,15,255,186,69,Cash,Offline,29
15-11-2024,Friday,No,Yes,Cloudy,8AM - 2PM,Bhaji Pav,9,8,15,120,86,34,Cash,Offline,-6
15-11-2024,Friday,No,Yes,Sunny,8AM - 2PM,Pattice,6,5,15,75,56,20,OnlinePaytm,Offline,-20
15-11-2024,Friday,No,Yes,Cloudy,8AM - 2PM,Chai,14,12,6,72,40,32,OnlinePaytm,Offline,-8
15-11-2024,Friday,No,Yes,Sunny,8AM - 2PM,Bhaji Plate,8,7,20,140,98,42,OnlinePaytm,Offline,2
15-11-2024,Friday,No,Yes,Cloudy,8AM - 2PM,Vada Misal,8,7,50,350,266,84,OnlinePaytm,Offline,44
15-11-2024,Friday,No,Yes,Cloudy,8AM - 2PM,Usal Pav,6,5,35,175,130,46,Cash,Offline,6
15-11-2024,Friday,No,Yes,Cloudy,8AM - 2PM,ButterMilk,7,6,15,90,54,36,OnlinePaytm,Offline,-4
16-11-2024,Saturday,Yes,No,Cloudy,8AM - 2PM,Pohe,18,17,20,340,238,102,Online,Swiggy,62
16-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Tarri Pohe,8,7,30,210,151,59,OnlinePaytm,Offline,19
16-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Misal Pav,14,12,40,480,360,120,OnlinePaytm,Offline,80
16-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Vada Pav,20,18,15,270,197,73,OnlinePaytm,Offline,33
16-11-2024,Saturday,Yes,No,Cloudy,8AM - 2PM,Bhaji Pav,6,5,15,75,54,21,OnlinePaytm,Offline,-19
16-11-2024,Saturday,Yes,No,Cloudy,8AM - 2PM,Pattice,7,6,15,90,67,23,Cash,Offline,-17
16-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Chai,10,9,6,54,30,24,Cash,Offline,-16
16-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Bhaji Plate,6,5,20,100,70,30,Online,Swiggy,-10
16-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Vada Misal,5,4,50,200,152,48,OnlinePaytm,Offline,8
16-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Usal Pav,7,6,35,210,155,55,Online,Zomato,15
16-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,ButterMilk,5,4,15,60,36,24,OnlinePaytm,Offline,-16
17-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Pohe,17,15,20,300,210,90,Cash,Offline,50
17-11-2024,Sunday,Yes,No,Cloudy,8AM - 2PM,Tarri Pohe,17,15,30,450,324,126,Online,Zomato,86
17-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Misal Pav,6,5,40,200,150,50,Cash,Offline,10
17-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Vada Pav,12,11,15,165,120,45,OnlinePaytm,Offline,5
17-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Pav,7,6,15,90,65,25,OnlinePaytm,Offline,-15
17-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Pattice,12,10,15,150,111,39,OnlinePaytm,Offline,-1
17-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Chai,23,20,6,120,66,54,Cash,Offline,14
17-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Plate,4,3,20,60,42,18,OnlinePaytm,Offline,-22
17-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Vada Misal,6,5,50,250,190,60,OnlinePaytm,Offline,20
17-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Usal Pav,18,15,35,525,389,137,OnlinePaytm,Offline,97
17-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,ButterMilk,13,11,15,165,99,66,Online,Swiggy,26
18-11-2024,Monday,No,No,Sunny,8AM - 2PM,Pohe,10,6,20,120,157,-37,Cash,Offline,-77
18-11-2024,Monday,No,No,Sunny,8AM - 2PM,Tarri Pohe,3,2,30,60,89,-29,OnlinePaytm,Offline,-69
18-11-2024,Monday,No,No,Cloudy,8AM - 2PM,Misal Pav,6,4,40,160,160,0,OnlinePaytm,Offline,-40
18-11-2024,Monday,No,No,Sunny,8AM - 2PM,Vada Pav,8,5,15,75,98,-23,OnlinePaytm,Offline,-63
18-11-2024,Monday,No,No,Sunny,8AM - 2PM,Bhaji Pav,5,3,15,45,45,0,Cash,Offline,-40
18-11-2024,Monday,No,No,Sunny,8AM - 2PM,Pattice,7,4,15,60,60,0,OnlinePaytm,Offline,-40
18-11-2024,Monday,No,No,Sunny,8AM - 2PM,Chai,11,8,6,48,65,-17,Cash,Offline,-57
18-11-2024,Monday,No,No,Sunny,8AM - 2PM,Bhaji Plate,2,1,20,20,28,-8,Online,Zomato,-48
18-11-2024,Monday,No,No,Sunny,8AM - 2PM,Vada Misal,6,4,50,200,296,-96,OnlinePaytm,Offline,-136
18-11-2024,Monday,No,No,Sunny,8AM - 2PM,Usal Pav,7,5,35,175,248,-73,Online,Swiggy,-113
18-11-2024,Monday,No,No,Sunny,8AM - 2PM,ButterMilk,4,2,15,30,30,0,OnlinePaytm,Offline,-40
19-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Pohe,10,7,20,140,173,-33,OnlinePaytm,Offline,-73
19-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,6,3,30,90,122,-32,OnlinePaytm,Offline,-72
19-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Misal Pav,3,2,40,80,80,0,Cash,Offline,-40
19-11-2024,Tuesday,No,No,Cloudy,8AM - 2PM,Vada Pav,7,5,15,75,111,-36,Cash,Offline,-76
19-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Bhaji Pav,5,3,15,45,45,0,OnlinePaytm,Offline,-40
19-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Pattice,2,1,15,15,15,0,OnlinePaytm,Offline,-40
19-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Chai,6,4,6,24,35,-11,OnlinePaytm,Offline,-51
19-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Bhaji Plate,2,1,20,20,28,-8,Cash,Offline,-48
19-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Vada Misal,2,1,50,50,64,-14,Online,Swiggy,-54
19-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Usal Pav,8,5,35,175,175,0,OnlinePaytm,Offline,-40
19-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,ButterMilk,2,1,15,15,20,-5,OnlinePaytm,Offline,-45
20-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Pohe,14,8,20,160,204,-44,Cash,Offline,-84
20-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,5,3,30,90,110,-20,OnlinePaytm,Offline,-60
20-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Misal Pav,7,4,40,160,223,-63,OnlinePaytm,Offline,-103
20-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Vada Pav,7,4,15,60,73,-13,Cash,Offline,-53
20-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Bhaji Pav,2,1,15,15,22,-7,OnlinePaytm,Offline,-47
20-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Pattice,2,1,15,15,20,-5,Cash,Offline,-45
20-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Chai,12,7,6,42,55,-13,Cash,Offline,-53
20-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Bhaji Plate,4,3,20,60,89,-29,OnlinePaytm,Offline,-69
20-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Vada Misal,5,3,50,150,186,-36,OnlinePaytm,Offline,-76
20-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Usal Pav,5,3,35,105,148,-43,OnlinePaytm,Offline,-83
20-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,ButterMilk,5,3,15,45,67,-22,Cash,Offline,-62
21-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Pohe,9,6,20,120,120,0,OnlinePaytm,Offline,-40
21-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Tarri Pohe,9,6,30,180,217,-37,Online,Swiggy,-77
21-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Misal Pav,5,3,40,120,157,-37,Cash,Offline,-77
21-11-2024,Thursday,No,No,Cloudy,8AM - 2PM,Vada Pav,15,9,15,135,178,-43,OnlinePaytm,Offline,-83
21-11-2024,Thursday,No,No,Cloudy,8AM - 2PM,Bhaji Pav,6,4,15,60,85,-25,OnlinePaytm,Offline,-65
21-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Pattice,5,3,15,45,60,-15,Cash,Offline,-55
21-11-2024,Thursday,No,No,Cloudy,8AM - 2PM,Chai,8,6,6,36,50,-14,OnlinePaytm,Offline,-54
21-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Bhaji Plate,2,1,20,20,27,-7,Cash,Offline,-47
21-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Vada Misal,2,1,50,50,50,0,OnlinePaytm,Offline,-40
21-11-2024,Thursday,No,No,Cloudy,8AM - 2PM,Usal Pav,6,4,35,140,208,-68,OnlinePaytm,Offline,-108
21-11-2024,Thursday,No,No,Cloudy,8AM - 2PM,ButterMilk,5,3,15,45,56,-11,OnlinePaytm,Offline,-51
22-11-2024,Friday,No,No,Sunny,8AM - 2PM,Pohe,12,8,20,160,160,0,Online,Swiggy,-40
22-11-2024,Friday,No,No,Sunny,8AM - 2PM,Tarri Pohe,7,4,30,120,172,-52,OnlinePaytm,Offline,-92
22-11-2024,Friday,No,No,Sunny,8AM - 2PM,Misal Pav,9,6,40,240,345,-105,Cash,Offline,-145
22-11-2024,Friday,No,No,Sunny,8AM - 2PM,Vada Pav,8,6,15,90,135,-45,Cash,Offline,-85
22-11-2024,Friday,No,No,Sunny,8AM - 2PM,Bhaji Pav,5,3,15,45,67,-22,Cash,Offline,-62
22-11-2024,Friday,No,No,Sunny,8AM - 2PM,Pattice,4,3,15,45,57,-12,Cash,Offline,-52
22-11-2024,Friday,No,No,Sunny,8AM - 2PM,Chai,7,4,6,24,30,-6,OnlinePaytm,Offline,-46
22-11-2024,Friday,No,No,Cloudy,8AM - 2PM,Bhaji Plate,5,3,20,60,78,-18,Online,Zomato,-58
22-11-2024,Friday,No,No,Sunny,8AM - 2PM,Vada Misal,4,2,50,100,139,-39,Online,Swiggy,-79
22-11-2024,Friday,No,No,Cloudy,8AM - 2PM,Usal Pav,4,3,35,105,141,-36,OnlinePaytm,Offline,-76
22-11-2024,Friday,No,No,Cloudy,8AM - 2PM,ButterMilk,5,3,15,45,62,-17,OnlinePaytm,Offline,-57
24-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Pohe,29,26,20,520,364,156,OnlinePaytm,Offline,116
24-11-2024,Sunday,Yes,No,Cloudy,8AM - 2PM,Tarri Pohe,16,14,30,420,302,118,OnlinePaytm,Offline,78
24-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Misal Pav,20,18,40,720,540,180,Online,Swiggy,140
24-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Vada Pav,27,23,15,345,252,93,Cash,Offline,53
24-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Pav,14,12,15,180,130,50,OnlinePaytm,Offline,10
24-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Pattice,15,13,15,195,144,51,Cash,Offline,11
24-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Chai,21,19,6,114,63,51,OnlinePaytm,Offline,11
24-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Plate,17,15,20,300,210,90,Cash,Offline,50
24-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Vada Misal,10,8,50,400,304,96,Online,Swiggy,56
24-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Usal Pav,7,6,35,210,155,55,OnlinePaytm,Offline,15
24-11-2024,Sunday,Yes,No,Sunny,8AM - 2PM,ButterMilk,8,7,15,105,63,42,Online,Swiggy,2
25-11-2024,Monday,No,No,Sunny,8AM - 2PM,Pohe,11,6,20,120,168,-48,Online,Swiggy,-88
25-11-2024,Monday,No,No,Sunny,8AM - 2PM,Tarri Pohe,5,3,30,90,114,-24,Online,Swiggy,-64
25-11-2024,Monday,No,No,Cloudy,8AM - 2PM,Misal Pav,8,5,40,200,200,0,Online,Swiggy,-40
25-11-2024,Monday,No,No,Sunny,8AM - 2PM,Vada Pav,11,6,15,90,133,-43,OnlinePaytm,Offline,-83
25-11-2024,Monday,No,No,Sunny,8AM - 2PM,Bhaji Pav,4,2,15,30,44,-14,Online,Swiggy,-54
25-11-2024,Monday,No,No,Cloudy,8AM - 2PM,Pattice,5,3,15,45,59,-14,Online,Swiggy,-54
25-11-2024,Monday,No,No,Cloudy,8AM - 2PM,Chai,9,6,6,36,53,-17,OnlinePaytm,Offline,-57
25-11-2024,Monday,No,No,Sunny,8AM - 2PM,Bhaji Plate,5,3,20,60,79,-19,OnlinePaytm,Offline,-59
25-11-2024,Monday,No,No,Sunny,8AM - 2PM,Vada Misal,6,4,50,200,256,-56,Cash,Offline,-96
25-11-2024,Monday,No,No,Sunny,8AM - 2PM,Usal Pav,8,5,35,175,262,-87,Cash,Offline,-127
25-11-2024,Monday,No,No,Sunny,8AM - 2PM,ButterMilk,5,3,15,45,45,0,OnlinePaytm,Offline,-40
26-11-2024,Tuesday,No,No,Cloudy,8AM - 2PM,Pohe,12,8,20,160,202,-42,OnlinePaytm,Offline,-82
26-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,3,2,30,60,60,0,OnlinePaytm,Offline,-40
26-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Misal Pav,3,2,40,80,120,-40,Cash,Offline,-80
26-11-2024,Tuesday,No,No,Cloudy,8AM - 2PM,Vada Pav,12,7,15,105,145,-40,Cash,Offline,-80
26-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Bhaji Pav,4,2,15,30,39,-9,OnlinePaytm,Offline,-49
26-11-2024,Tuesday,No,No,Cloudy,8AM - 2PM,Pattice,4,2,15,30,42,-12,Cash,Offline,-52
26-11-2024,Tuesday,No,No,Cloudy,8AM - 2PM,Chai,13,8,6,48,68,-20,OnlinePaytm,Offline,-60
26-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Bhaji Plate,5,3,20,60,77,-17,Cash,Offline,-57
26-11-2024,Tuesday,No,No,Cloudy,8AM - 2PM,Vada Misal,2,1,50,50,63,-13,OnlinePaytm,Offline,-53
26-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,Usal Pav,3,2,35,70,70,0,Online,Swiggy,-40
26-11-2024,Tuesday,No,No,Sunny,8AM - 2PM,ButterMilk,4,3,15,45,62,-17,OnlinePaytm,Offline,-57
27-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Pohe,16,10,20,200,257,-57,Online,Swiggy,-97
27-11-2024,Wednesday,No,No,Cloudy,8AM - 2PM,Tarri Pohe,8,5,30,150,222,-72,Online,Swiggy,-112
27-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Misal Pav,4,2,40,80,80,0,Cash,Offline,-40
27-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Vada Pav,9,6,15,90,121,-31,Cash,Offline,-71
27-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Bhaji Pav,9,5,15,75,75,0,OnlinePaytm,Offline,-40
27-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Pattice,3,2,15,30,43,-13,Cash,Offline,-53
27-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Chai,14,9,6,54,72,-18,OnlinePaytm,Offline,-58
27-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Bhaji Plate,2,1,20,20,27,-7,Cash,Offline,-47
27-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Vada Misal,6,3,50,150,188,-38,OnlinePaytm,Offline,-78
27-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,Usal Pav,5,3,35,105,130,-25,OnlinePaytm,Offline,-65
27-11-2024,Wednesday,No,No,Sunny,8AM - 2PM,ButterMilk,4,2,15,30,40,-10,OnlinePaytm,Offline,-50
28-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Pohe,9,5,20,100,148,-48,Online,Zomato,-88
28-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Tarri Pohe,8,5,30,150,218,-68,OnlinePaytm,Offline,-108
28-11-2024,Thursday,No,No,Cloudy,8AM - 2PM,Misal Pav,5,3,40,120,151,-31,Cash,Offline,-71
28-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Vada Pav,12,7,15,105,105,0,Cash,Offline,-40
28-11-2024,Thursday,No,No,Cloudy,8AM - 2PM,Bhaji Pav,5,3,15,45,56,-11,OnlinePaytm,Offline,-51
28-11-2024,Thursday,No,No,Cloudy,8AM - 2PM,Pattice,5,3,15,45,45,0,Online,Zomato,-40
28-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Chai,9,6,6,36,53,-17,OnlinePaytm,Offline,-57
28-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Bhaji Plate,2,1,20,20,20,0,Cash,Offline,-40
28-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Vada Misal,2,1,50,50,63,-13,Online,Zomato,-53
28-11-2024,Thursday,No,No,Sunny,8AM - 2PM,Usal Pav,3,2,35,70,99,-29,Cash,Offline,-69
28-11-2024,Thursday,No,No,Cloudy,8AM - 2PM,ButterMilk,2,1,15,15,15,0,Online,Swiggy,-40
29-11-2024,Friday,No,No,Cloudy,8AM - 2PM,Pohe,8,5,20,100,146,-46,Cash,Offline,-86
29-11-2024,Friday,No,No,Sunny,8AM - 2PM,Tarri Pohe,5,3,30,90,90,0,Cash,Offline,-40
29-11-2024,Friday,No,No,Cloudy,8AM - 2PM,Misal Pav,4,3,40,120,180,-60,Cash,Offline,-100
29-11-2024,Friday,No,No,Sunny,8AM - 2PM,Vada Pav,13,9,15,135,135,0,OnlinePaytm,Offline,-40
29-11-2024,Friday,No,No,Sunny,8AM - 2PM,Bhaji Pav,4,2,15,30,30,0,OnlinePaytm,Offline,-40
29-11-2024,Friday,No,No,Sunny,8AM - 2PM,Pattice,5,3,15,45,65,-20,Online,Swiggy,-60
29-11-2024,Friday,No,No,Sunny,8AM - 2PM,Chai,8,6,6,36,53,-17,OnlinePaytm,Offline,-57
29-11-2024,Friday,No,No,Sunny,8AM - 2PM,Bhaji Plate,4,2,20,40,40,0,OnlinePaytm,Offline,-40
29-11-2024,Friday,No,No,Sunny,8AM - 2PM,Vada Misal,5,3,50,150,193,-43,OnlinePaytm,Offline,-83
29-11-2024,Friday,No,No,Cloudy,8AM - 2PM,Usal Pav,5,3,35,105,105,0,OnlinePaytm,Offline,-40
29-11-2024,Friday,No,No,Sunny,8AM - 2PM,ButterMilk,2,1,15,15,15,0,OnlinePaytm,Offline,-40
30-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Pohe,20,19,20,380,266,114,Cash,Offline,74
30-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Tarri Pohe,22,19,30,570,410,160,OnlinePaytm,Offline,120
30-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Misal Pav,5,4,40,160,120,40,Online,Swiggy,0
30-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Vada Pav,30,27,15,405,296,109,Cash,Offline,69
30-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Bhaji Pav,8,7,15,105,76,29,Online,Swiggy,-11
30-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Pattice,9,8,15,120,89,31,Cash,Offline,-9
30-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Chai,30,28,6,168,92,76,Cash,Offline,36
30-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Bhaji Plate,7,6,20,120,84,36,Cash,Offline,-4
30-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Vada Misal,11,10,50,500,380,120,Online,Zomato,80
30-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Usal Pav,14,12,35,420,311,109,Cash,Offline,69
30-11-2024,Saturday,Yes,No,Sunny,8AM - 2PM,ButterMilk,16,14,15,210,126,84,Cash,Offline,44
01-12-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Pohe,33,30,20,600,420,180,OnlinePaytm,Offline,140
01-12-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Tarri Pohe,5,4,30,120,86,34,Online,Zomato,-6
01-12-2024,Sunday,Yes,No,Cloudy,8AM - 2PM,Misal Pav,5,4,40,160,120,40,Cash,Offline,0
01-12-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Vada Pav,18,16,15,240,175,65,Cash,Offline,25
01-12-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Pav,3,2,15,30,22,8,Cash,Offline,-32
01-12-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Pattice,11,9,15,135,100,35,Cash,Offline,-5
01-12-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Chai,25,23,6,138,76,62,OnlinePaytm,Offline,22
01-12-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Plate,16,14,20,280,196,84,Cash,Offline,44
01-12-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Vada Misal,16,14,50,700,532,168,OnlinePaytm,Offline,128
01-12-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Usal Pav,18,16,35,560,414,146,Cash,Offline,106
01-12-2024,Sunday,Yes,No,Cloudy,8AM - 2PM,ButterMilk,6,5,15,75,45,30,OnlinePaytm,Offline,-10
02-12-2024,Monday,No,No,Cloudy,8AM - 2PM,Pohe,9,6,20,120,120,0,OnlinePaytm,Offline,-40
02-12-2024,Monday,No,No,Sunny,8AM - 2PM,Tarri Pohe,8,5,30,150,199,-49,OnlinePaytm,Offline,-89
02-12-2024,Monday,No,No,Sunny,8AM - 2PM,Misal Pav,8,5,40,200,296,-96,OnlinePaytm,Offline,-136
02-12-2024,Monday,No,No,Sunny,8AM - 2PM,Vada Pav,10,7,15,105,105,0,OnlinePaytm,Offline,-40
02-12-2024,Monday,No,No,Sunny,8AM - 2PM,Bhaji Pav,6,4,15,60,60,0,Online,Zomato,-40
